FlightNum,CarrierCode,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,Distance
1915,AA,JFK,SFO,2023-06-04 08:00:00,2023-06-04 09:19:00,2023-06-04 20:00:00,2023-06-04 21:56:00,4382
4017,QF,SEA,ATL,2023-10-31 04:00:00,2023-10-31 03:52:00,2023-10-31 15:00:00,2023-10-31 15:42:00,3185
6947,SQ,JFK,DEN,2023-07-24 17:00:00,2023-07-24 17:34:00,2023-07-24 21:00:00,2023-07-24 21:45:00,2864
4338,SW,MIA,BOS,2023-10-21 00:00:00,2023-10-21 01:38:00,2023-10-21 05:00:00,2023-10-21 05:25:00,547
3958,QF,MIA,SFO,2023-01-31 12:00:00,2023-01-31 12:17:00,2023-02-01 02:00:00,2023-02-01 03:49:00,3925
9998,SW,SFO,SEA,2023-06-18 01:00:00,2023-06-18 02:12:00,2023-06-18 12:00:00,2023-06-18 13:52:00,4959
6757,LH,SEA,SFO,2023-10-05 04:00:00,2023-10-05 03:41:00,2023-10-05 11:00:00,2023-10-05 12:52:00,4851
2415,AA,MIA,ORD,2023-11-20 12:00:00,2023-11-20 12:29:00,2023-11-20 14:00:00,2023-11-20 15:30:00,1157
8957,DL,DFW,JFK,2023-06-16 18:00:00,2023-06-16 19:13:00,2023-06-17 09:00:00,2023-06-17 10:02:00,4764
8529,AA,ORD,SFO,2023-09-27 16:00:00,2023-09-27 16:07:00,2023-09-28 02:00:00,2023-09-28 01:55:00,2281
9180,LH,DEN,SFO,2023-12-06 04:00:00,2023-12-06 03:42:00,2023-12-06 19:00:00,2023-12-06 18:52:00,4603
6858,LH,SFO,DEN,2023-09-16 10:00:00,2023-09-16 11:43:00,2023-09-16 12:00:00,2023-09-16 13:29:00,2157
5727,SW,DEN,LAX,2023-08-11 03:00:00,2023-08-11 04:20:00,2023-08-11 12:00:00,2023-08-11 11:47:00,2931
1920,SQ,MIA,ATL,2023-10-06 13:00:00,2023-10-06 14:18:00,2023-10-06 22:00:00,2023-10-06 22:23:00,538
5408,SQ,SEA,ORD,2023-11-26 19:00:00,2023-11-26 19:24:00,2023-11-27 00:00:00,2023-11-27 01:21:00,2332
9440,UA,SFO,ORD,2023-06-28 10:00:00,2023-06-28 10:39:00,2023-06-28 16:00:00,2023-06-28 16:40:00,1981
4426,LH,ORD,SEA,2023-02-01 01:00:00,2023-02-01 02:11:00,2023-02-01 05:00:00,2023-02-01 06:17:00,2931
3731,SW,LAX,JFK,2023-12-28 07:00:00,2023-12-28 07:21:00,2023-12-28 22:00:00,2023-12-28 22:59:00,1917
5020,AA,JFK,LAX,2023-04-28 18:00:00,2023-04-28 19:31:00,2023-04-28 22:00:00,2023-04-28 21:58:00,4008
4922,EK,ATL,DFW,2023-08-25 06:00:00,2023-08-25 07:06:00,2023-08-25 19:00:00,2023-08-25 19:28:00,946
4638,QF,SEA,BOS,2023-11-14 16:00:00,2023-11-14 17:56:00,2023-11-15 01:00:00,2023-11-15 02:54:00,2436
9213,EK,BOS,ATL,2023-07-28 21:00:00,2023-07-28 22:14:00,2023-07-29 12:00:00,2023-07-29 12:19:00,3881
5910,SW,ORD,JFK,2023-02-10 15:00:00,2023-02-10 16:48:00,2023-02-11 01:00:00,2023-02-11 01:13:00,4527
1885,SQ,DEN,SFO,2023-06-01 06:00:00,2023-06-01 05:58:00,2023-06-01 18:00:00,2023-06-01 18:12:00,1143
1367,UA,LAX,SFO,2023-02-02 00:00:00,2023-02-01 23:43:00,2023-02-02 11:00:00,2023-02-02 12:05:00,4236
6760,DL,LAX,DEN,2023-10-07 21:00:00,2023-10-07 22:52:00,2023-10-08 10:00:00,2023-10-08 10:42:00,4763
7327,SQ,SEA,BOS,2023-02-16 01:00:00,2023-02-16 01:45:00,2023-02-16 15:00:00,2023-02-16 16:58:00,3658
3893,SW,LAX,JFK,2023-10-25 14:00:00,2023-10-25 15:54:00,2023-10-25 22:00:00,2023-10-25 23:39:00,2811
2910,BA,BOS,MIA,2023-10-29 15:00:00,2023-10-29 16:28:00,2023-10-29 17:00:00,2023-10-29 18:54:00,719
5305,UA,SFO,ORD,2023-02-17 13:00:00,2023-02-17 14:46:00,2023-02-18 04:00:00,2023-02-18 04:34:00,2384
5121,UA,BOS,SEA,2023-10-03 19:00:00,2023-10-03 19:30:00,2023-10-04 02:00:00,2023-10-04 01:59:00,1680
4967,LH,ATL,DEN,2023-07-03 15:00:00,2023-07-03 16:00:00,2023-07-04 06:00:00,2023-07-04 06:04:00,1456
1667,AA,SEA,SFO,2023-01-11 03:00:00,2023-01-11 04:42:00,2023-01-11 17:00:00,2023-01-11 18:09:00,4667
6632,LH,SFO,JFK,2023-02-14 00:00:00,2023-02-14 00:48:00,2023-02-14 03:00:00,2023-02-14 02:39:00,2241
1042,SW,JFK,MIA,2023-03-23 19:00:00,2023-03-23 20:35:00,2023-03-24 00:00:00,2023-03-24 00:06:00,2962
5184,QF,BOS,LAX,2023-12-15 09:00:00,2023-12-15 10:56:00,2023-12-15 15:00:00,2023-12-15 15:44:00,1549
5647,SW,DFW,ATL,2023-01-31 07:00:00,2023-01-31 07:39:00,2023-01-31 13:00:00,2023-01-31 14:33:00,1947
5025,AF,MIA,BOS,2023-03-14 09:00:00,2023-03-14 09:41:00,2023-03-14 23:00:00,2023-03-15 00:51:00,3757
7560,BA,SEA,DEN,2023-05-30 18:00:00,2023-05-30 19:20:00,2023-05-30 21:00:00,2023-05-30 22:11:00,3942
4005,QF,BOS,JFK,2023-05-12 15:00:00,2023-05-12 14:50:00,2023-05-12 17:00:00,2023-05-12 18:45:00,1458
7824,EK,DEN,ORD,2023-11-07 18:00:00,2023-11-07 18:10:00,2023-11-08 03:00:00,2023-11-08 02:37:00,4266
7351,QF,SEA,JFK,2023-03-30 14:00:00,2023-03-30 14:09:00,2023-03-31 02:00:00,2023-03-31 03:33:00,2932
9421,AF,ORD,SFO,2023-02-16 00:00:00,2023-02-16 01:44:00,2023-02-16 10:00:00,2023-02-16 11:50:00,1547
1828,AF,SFO,ORD,2023-05-09 05:00:00,2023-05-09 06:05:00,2023-05-09 19:00:00,2023-05-09 18:48:00,909
6808,SW,JFK,DEN,2023-02-13 09:00:00,2023-02-13 09:28:00,2023-02-13 19:00:00,2023-02-13 20:07:00,4659
9877,BA,LAX,SFO,2023-07-06 00:00:00,2023-07-06 00:35:00,2023-07-06 08:00:00,2023-07-06 08:49:00,2432
2747,BA,LAX,DFW,2023-02-23 14:00:00,2023-02-23 14:57:00,2023-02-23 23:00:00,2023-02-24 00:00:00,644
7318,EK,DEN,LAX,2023-08-22 06:00:00,2023-08-22 07:07:00,2023-08-22 18:00:00,2023-08-22 17:55:00,2695
2667,BA,LAX,SFO,2023-10-14 12:00:00,2023-10-14 13:50:00,2023-10-14 23:00:00,2023-10-15 00:52:00,2090
5274,SW,SFO,LAX,2023-03-28 18:00:00,2023-03-28 19:01:00,2023-03-29 01:00:00,2023-03-29 02:51:00,1596
2871,UA,ATL,MIA,2023-02-18 02:00:00,2023-02-18 02:45:00,2023-02-18 13:00:00,2023-02-18 13:36:00,861
8706,EK,SFO,ATL,2023-03-23 12:00:00,2023-03-23 11:51:00,2023-03-24 01:00:00,2023-03-24 01:34:00,3674
7018,AF,SEA,MIA,2023-09-30 21:00:00,2023-09-30 21:24:00,2023-10-01 09:00:00,2023-10-01 10:09:00,3042
3711,SQ,SEA,ORD,2023-06-24 06:00:00,2023-06-24 06:32:00,2023-06-24 13:00:00,2023-06-24 13:47:00,4883
8845,AF,JFK,ATL,2023-03-23 02:00:00,2023-03-23 02:28:00,2023-03-23 04:00:00,2023-03-23 04:32:00,1140
6842,SW,SEA,MIA,2023-03-13 03:00:00,2023-03-13 03:55:00,2023-03-13 13:00:00,2023-03-13 14:56:00,2900
9185,QF,DEN,ATL,2023-03-18 20:00:00,2023-03-18 20:24:00,2023-03-19 02:00:00,2023-03-19 03:38:00,2243
9846,AA,DFW,ATL,2023-03-02 05:00:00,2023-03-02 05:28:00,2023-03-02 14:00:00,2023-03-02 14:35:00,657
6363,EK,DFW,DEN,2023-03-15 07:00:00,2023-03-15 07:53:00,2023-03-15 21:00:00,2023-03-15 22:13:00,2004
1438,LH,DFW,BOS,2023-05-14 15:00:00,2023-05-14 15:39:00,2023-05-15 05:00:00,2023-05-15 06:33:00,1801
5827,AA,SEA,JFK,2023-12-09 17:00:00,2023-12-09 17:23:00,2023-12-09 20:00:00,2023-12-09 21:23:00,524
8823,BA,JFK,DEN,2023-12-09 21:00:00,2023-12-09 20:59:00,2023-12-10 06:00:00,2023-12-10 05:37:00,565
1275,QF,DEN,SFO,2023-01-12 03:00:00,2023-01-12 04:34:00,2023-01-12 08:00:00,2023-01-12 09:17:00,2697
7764,SW,SEA,ATL,2023-05-31 05:00:00,2023-05-31 04:40:00,2023-05-31 18:00:00,2023-05-31 19:33:00,4560
9781,LH,DFW,BOS,2023-08-11 13:00:00,2023-08-11 14:25:00,2023-08-11 15:00:00,2023-08-11 15:11:00,3100
1269,QF,DEN,JFK,2023-10-03 06:00:00,2023-10-03 05:45:00,2023-10-03 09:00:00,2023-10-03 09:29:00,4049
7761,EK,BOS,SFO,2023-08-03 20:00:00,2023-08-03 20:31:00,2023-08-04 08:00:00,2023-08-04 09:15:00,1957
5044,EK,MIA,DFW,2023-10-18 14:00:00,2023-10-18 14:31:00,2023-10-18 22:00:00,2023-10-18 23:00:00,3636
7935,BA,BOS,DFW,2023-09-07 00:00:00,2023-09-06 23:38:00,2023-09-07 11:00:00,2023-09-07 12:18:00,4612
5375,AF,DFW,SEA,2023-12-22 00:00:00,2023-12-22 01:41:00,2023-12-22 02:00:00,2023-12-22 03:00:00,1677
6295,SW,BOS,DEN,2023-08-17 16:00:00,2023-08-17 16:11:00,2023-08-18 02:00:00,2023-08-18 03:22:00,4689
9591,UA,DFW,BOS,2023-02-10 01:00:00,2023-02-10 02:58:00,2023-02-10 15:00:00,2023-02-10 14:52:00,3417
8687,SW,JFK,DFW,2023-07-01 23:00:00,2023-07-01 22:32:00,2023-07-02 11:00:00,2023-07-02 11:01:00,2898
7775,BA,MIA,LAX,2023-02-24 02:00:00,2023-02-24 02:40:00,2023-02-24 16:00:00,2023-02-24 17:46:00,4672
5604,BA,BOS,MIA,2023-12-11 03:00:00,2023-12-11 04:41:00,2023-12-11 10:00:00,2023-12-11 11:09:00,4150
5476,AF,LAX,DEN,2023-12-03 17:00:00,2023-12-03 18:39:00,2023-12-04 06:00:00,2023-12-04 07:37:00,4790
7729,AA,BOS,SEA,2023-11-03 17:00:00,2023-11-03 17:15:00,2023-11-03 20:00:00,2023-11-03 19:37:00,965
6631,UA,MIA,ORD,2023-02-15 17:00:00,2023-02-15 17:11:00,2023-02-16 03:00:00,2023-02-16 02:54:00,1905
1160,BA,JFK,DFW,2023-11-19 04:00:00,2023-11-19 05:45:00,2023-11-19 10:00:00,2023-11-19 11:30:00,3747
1711,AF,ATL,DEN,2023-11-03 20:00:00,2023-11-03 21:59:00,2023-11-04 05:00:00,2023-11-04 05:25:00,3273
3610,AF,BOS,DFW,2023-07-10 02:00:00,2023-07-10 03:35:00,2023-07-10 07:00:00,2023-07-10 06:50:00,971
3682,QF,MIA,SFO,2023-10-26 12:00:00,2023-10-26 12:14:00,2023-10-26 16:00:00,2023-10-26 16:37:00,1161
2241,EK,SFO,SEA,2023-01-19 02:00:00,2023-01-19 02:28:00,2023-01-19 14:00:00,2023-01-19 13:36:00,4617
6852,DL,SEA,ORD,2023-08-09 12:00:00,2023-08-09 12:34:00,2023-08-09 15:00:00,2023-08-09 14:58:00,1863
9717,EK,SFO,BOS,2023-06-10 23:00:00,2023-06-11 00:54:00,2023-06-11 12:00:00,2023-06-11 13:44:00,4124
1481,DL,ATL,LAX,2023-06-28 04:00:00,2023-06-28 05:51:00,2023-06-28 17:00:00,2023-06-28 16:52:00,3439
9836,SW,ATL,JFK,2023-04-12 18:00:00,2023-04-12 19:26:00,2023-04-12 21:00:00,2023-04-12 20:44:00,1511
4217,SQ,DEN,LAX,2023-08-15 06:00:00,2023-08-15 06:03:00,2023-08-15 15:00:00,2023-08-15 16:43:00,4429
4407,LH,SFO,ATL,2023-10-18 04:00:00,2023-10-18 05:54:00,2023-10-18 17:00:00,2023-10-18 18:09:00,1336
6804,SQ,SEA,DFW,2023-03-30 16:00:00,2023-03-30 15:47:00,2023-03-31 04:00:00,2023-03-31 05:37:00,2492
1182,BA,ORD,MIA,2023-03-11 01:00:00,2023-03-11 02:40:00,2023-03-11 05:00:00,2023-03-11 06:53:00,3121
9633,AF,BOS,SEA,2023-04-03 07:00:00,2023-04-03 08:06:00,2023-04-03 14:00:00,2023-04-03 15:14:00,3395
7889,DL,DEN,DFW,2023-12-25 02:00:00,2023-12-25 02:55:00,2023-12-25 12:00:00,2023-12-25 11:48:00,3249
6498,AA,LAX,ATL,2023-10-10 15:00:00,2023-10-10 15:27:00,2023-10-10 18:00:00,2023-10-10 19:01:00,4283
4032,UA,ORD,DFW,2023-08-11 15:00:00,2023-08-11 14:57:00,2023-08-11 18:00:00,2023-08-11 18:52:00,3102
8913,BA,DFW,ORD,2023-04-12 13:00:00,2023-04-12 14:46:00,2023-04-12 21:00:00,2023-04-12 22:57:00,4758
7232,SQ,SEA,ORD,2023-08-24 01:00:00,2023-08-24 02:15:00,2023-08-24 11:00:00,2023-08-24 11:07:00,4555
3304,UA,SEA,MIA,2023-06-25 03:00:00,2023-06-25 03:08:00,2023-06-25 12:00:00,2023-06-25 12:20:00,4790
6735,EK,DFW,ATL,2023-11-05 15:00:00,2023-11-05 15:54:00,2023-11-06 02:00:00,2023-11-06 03:16:00,2166
9682,LH,ORD,ATL,2023-05-24 15:00:00,2023-05-24 16:18:00,2023-05-24 20:00:00,2023-05-24 21:47:00,2647
6395,EK,ORD,BOS,2023-02-17 01:00:00,2023-02-17 00:51:00,2023-02-17 11:00:00,2023-02-17 11:17:00,1326
8929,LH,LAX,ATL,2023-06-22 12:00:00,2023-06-22 13:31:00,2023-06-22 19:00:00,2023-06-22 19:52:00,582
2374,QF,LAX,BOS,2023-09-27 04:00:00,2023-09-27 03:50:00,2023-09-27 16:00:00,2023-09-27 15:41:00,811
1648,SQ,SFO,BOS,2023-01-10 07:00:00,2023-01-10 07:21:00,2023-01-10 10:00:00,2023-01-10 10:03:00,4759
7108,EK,MIA,DFW,2023-07-19 15:00:00,2023-07-19 16:20:00,2023-07-20 01:00:00,2023-07-20 02:41:00,3298
7224,EK,DEN,DFW,2023-01-01 22:00:00,2023-01-01 22:43:00,2023-01-02 13:00:00,2023-01-02 12:50:00,1228
1976,AF,MIA,JFK,2023-02-22 13:00:00,2023-02-22 14:53:00,2023-02-22 21:00:00,2023-02-22 21:33:00,2558
8869,AA,SEA,MIA,2023-06-16 18:00:00,2023-06-16 19:38:00,2023-06-17 02:00:00,2023-06-17 02:47:00,531
9497,EK,MIA,JFK,2023-04-29 14:00:00,2023-04-29 15:26:00,2023-04-30 04:00:00,2023-04-30 05:43:00,2104
5051,SQ,JFK,BOS,2023-09-09 01:00:00,2023-09-09 02:11:00,2023-09-09 06:00:00,2023-09-09 06:48:00,2295
1819,BA,JFK,ORD,2023-12-17 07:00:00,2023-12-17 08:22:00,2023-12-17 17:00:00,2023-12-17 17:57:00,4912
3571,AF,DFW,ORD,2023-06-17 13:00:00,2023-06-17 14:07:00,2023-06-17 17:00:00,2023-06-17 17:17:00,4345
3390,BA,SFO,BOS,2023-02-22 23:00:00,2023-02-23 00:07:00,2023-02-23 02:00:00,2023-02-23 02:16:00,2192
2247,DL,DFW,ORD,2023-05-29 03:00:00,2023-05-29 04:18:00,2023-05-29 09:00:00,2023-05-29 11:00:00,4512
7962,AF,JFK,SFO,2023-09-20 10:00:00,2023-09-20 11:54:00,2023-09-20 20:00:00,2023-09-20 19:56:00,3613
8017,BA,ORD,DFW,2023-08-30 22:00:00,2023-08-30 23:59:00,2023-08-31 10:00:00,2023-08-31 11:05:00,2808
4474,DL,SEA,DEN,2023-02-09 15:00:00,2023-02-09 16:43:00,2023-02-09 18:00:00,2023-02-09 19:56:00,1824
8676,LH,SFO,ATL,2023-08-26 02:00:00,2023-08-26 02:46:00,2023-08-26 07:00:00,2023-08-26 08:33:00,2399
8343,AF,BOS,DFW,2023-10-11 01:00:00,2023-10-11 01:17:00,2023-10-11 14:00:00,2023-10-11 15:47:00,4438
5115,DL,ATL,DEN,2023-11-24 19:00:00,2023-11-24 20:07:00,2023-11-25 09:00:00,2023-11-25 10:10:00,3173
7908,AF,SFO,JFK,2023-12-17 19:00:00,2023-12-17 19:54:00,2023-12-18 01:00:00,2023-12-18 01:16:00,3980
8730,UA,DEN,ATL,2023-06-22 20:00:00,2023-06-22 21:56:00,2023-06-23 10:00:00,2023-06-23 10:15:00,655
1557,AA,LAX,BOS,2023-01-08 10:00:00,2023-01-08 10:44:00,2023-01-08 16:00:00,2023-01-08 17:01:00,2247
5414,DL,SEA,ORD,2023-05-05 06:00:00,2023-05-05 05:37:00,2023-05-05 19:00:00,2023-05-05 19:30:00,3419
4237,QF,SEA,MIA,2023-04-10 05:00:00,2023-04-10 06:27:00,2023-04-10 16:00:00,2023-04-10 16:26:00,2930
6866,LH,MIA,BOS,2023-01-18 12:00:00,2023-01-18 13:49:00,2023-01-19 02:00:00,2023-01-19 03:35:00,3711
3785,BA,ORD,DEN,2023-09-12 14:00:00,2023-09-12 14:56:00,2023-09-13 03:00:00,2023-09-13 02:51:00,869
7508,SW,LAX,MIA,2023-07-23 21:00:00,2023-07-23 21:39:00,2023-07-24 07:00:00,2023-07-24 06:59:00,1901
3807,UA,BOS,DEN,2023-07-17 15:00:00,2023-07-17 14:33:00,2023-07-17 18:00:00,2023-07-17 19:59:00,4054
7504,EK,SEA,ATL,2023-06-20 19:00:00,2023-06-20 18:59:00,2023-06-21 06:00:00,2023-06-21 05:32:00,1450
1761,QF,ORD,SEA,2023-01-24 04:00:00,2023-01-24 05:46:00,2023-01-24 17:00:00,2023-01-24 18:24:00,2455
6618,BA,SFO,ORD,2023-10-12 04:00:00,2023-10-12 04:57:00,2023-10-12 12:00:00,2023-10-12 12:25:00,1884
8307,AA,ORD,DFW,2023-11-12 20:00:00,2023-11-12 21:19:00,2023-11-13 07:00:00,2023-11-13 08:41:00,2023
7633,DL,LAX,DFW,2023-05-06 01:00:00,2023-05-06 01:26:00,2023-05-06 14:00:00,2023-05-06 14:41:00,3731
7183,QF,DEN,LAX,2023-05-03 12:00:00,2023-05-03 11:31:00,2023-05-03 22:00:00,2023-05-03 21:41:00,1059
6296,SW,SEA,SFO,2023-06-02 23:00:00,2023-06-03 00:15:00,2023-06-03 07:00:00,2023-06-03 07:41:00,4542
5315,LH,BOS,LAX,2023-09-03 06:00:00,2023-09-03 06:47:00,2023-09-03 12:00:00,2023-09-03 13:13:00,3625
5773,EK,DEN,ORD,2023-06-27 15:00:00,2023-06-27 15:31:00,2023-06-28 05:00:00,2023-06-28 06:11:00,3851
4160,UA,MIA,LAX,2023-03-05 11:00:00,2023-03-05 11:18:00,2023-03-05 14:00:00,2023-03-05 14:32:00,2819
6032,BA,MIA,LAX,2023-08-17 17:00:00,2023-08-17 17:04:00,2023-08-18 01:00:00,2023-08-18 02:00:00,4979
5111,AA,BOS,LAX,2023-01-16 02:00:00,2023-01-16 03:34:00,2023-01-16 15:00:00,2023-01-16 15:44:00,2978
9737,QF,DEN,MIA,2023-08-16 10:00:00,2023-08-16 10:21:00,2023-08-16 14:00:00,2023-08-16 15:17:00,3444
6299,SQ,SFO,LAX,2023-09-15 11:00:00,2023-09-15 11:02:00,2023-09-15 20:00:00,2023-09-15 20:28:00,4078
6753,AA,SFO,BOS,2023-08-13 18:00:00,2023-08-13 18:47:00,2023-08-14 09:00:00,2023-08-14 09:27:00,4065
6967,AA,DFW,LAX,2023-07-04 04:00:00,2023-07-04 05:41:00,2023-07-04 12:00:00,2023-07-04 12:25:00,4532
8522,SW,JFK,BOS,2023-11-28 19:00:00,2023-11-28 20:35:00,2023-11-29 02:00:00,2023-11-29 03:29:00,611
8413,SW,DFW,SEA,2023-11-22 12:00:00,2023-11-22 12:02:00,2023-11-22 23:00:00,2023-11-23 00:57:00,3114
4192,AF,LAX,MIA,2023-09-19 08:00:00,2023-09-19 09:16:00,2023-09-19 18:00:00,2023-09-19 19:45:00,2486
5429,AF,JFK,LAX,2023-07-15 15:00:00,2023-07-15 16:39:00,2023-07-16 05:00:00,2023-07-16 05:10:00,3379
5662,BA,JFK,DFW,2023-12-08 04:00:00,2023-12-08 04:41:00,2023-12-08 09:00:00,2023-12-08 09:23:00,596
1635,AA,SFO,SEA,2023-10-25 18:00:00,2023-10-25 19:40:00,2023-10-26 00:00:00,2023-10-25 23:57:00,2133
8748,DL,JFK,SEA,2023-05-14 03:00:00,2023-05-14 04:35:00,2023-05-14 17:00:00,2023-05-14 18:21:00,1574
7088,AF,SFO,DFW,2023-01-03 04:00:00,2023-01-03 04:27:00,2023-01-03 17:00:00,2023-01-03 18:50:00,4488
7632,QF,ORD,LAX,2023-07-28 21:00:00,2023-07-28 21:03:00,2023-07-29 03:00:00,2023-07-29 04:51:00,734
6791,AF,MIA,SEA,2023-06-13 19:00:00,2023-06-13 20:32:00,2023-06-14 00:00:00,2023-06-14 01:54:00,4197
1845,EK,JFK,SEA,2023-11-28 02:00:00,2023-11-28 03:46:00,2023-11-28 11:00:00,2023-11-28 11:14:00,4120
7182,EK,ORD,JFK,2023-05-10 18:00:00,2023-05-10 18:05:00,2023-05-11 08:00:00,2023-05-11 09:11:00,3852
8087,AA,ATL,ORD,2023-03-31 16:00:00,2023-03-31 16:24:00,2023-04-01 02:00:00,2023-04-01 02:24:00,2909
8938,BA,ORD,SEA,2023-07-13 00:00:00,2023-07-13 00:30:00,2023-07-13 08:00:00,2023-07-13 09:38:00,3979
9976,AA,SEA,MIA,2023-05-26 19:00:00,2023-05-26 20:57:00,2023-05-26 22:00:00,2023-05-26 22:50:00,2521
3763,LH,ORD,SFO,2023-05-20 12:00:00,2023-05-20 13:15:00,2023-05-21 00:00:00,2023-05-21 01:41:00,3651
9847,EK,DEN,ORD,2023-08-05 00:00:00,2023-08-05 00:38:00,2023-08-05 07:00:00,2023-08-05 08:26:00,3115
5457,QF,DEN,LAX,2023-06-18 13:00:00,2023-06-18 13:34:00,2023-06-18 16:00:00,2023-06-18 17:56:00,1331
7044,QF,ORD,DEN,2023-05-17 12:00:00,2023-05-17 12:43:00,2023-05-18 01:00:00,2023-05-18 01:18:00,1257
3514,EK,LAX,DFW,2023-03-04 06:00:00,2023-03-04 06:46:00,2023-03-04 08:00:00,2023-03-04 09:01:00,3838
6541,AF,DEN,JFK,2023-02-09 14:00:00,2023-02-09 14:46:00,2023-02-09 23:00:00,2023-02-10 00:28:00,3387
7237,UA,LAX,MIA,2023-02-19 17:00:00,2023-02-19 16:33:00,2023-02-19 19:00:00,2023-02-19 19:25:00,2098
7695,AA,DFW,ORD,2023-08-03 14:00:00,2023-08-03 14:40:00,2023-08-03 18:00:00,2023-08-03 19:37:00,2914
4332,DL,DEN,ATL,2023-07-14 08:00:00,2023-07-14 08:11:00,2023-07-14 21:00:00,2023-07-14 21:35:00,742
2856,LH,ORD,LAX,2023-01-16 08:00:00,2023-01-16 09:34:00,2023-01-16 12:00:00,2023-01-16 13:17:00,923
2404,UA,SEA,DEN,2023-12-13 07:00:00,2023-12-13 08:46:00,2023-12-13 10:00:00,2023-12-13 11:03:00,3308
2782,AF,ORD,LAX,2023-11-11 11:00:00,2023-11-11 11:44:00,2023-11-11 14:00:00,2023-11-11 14:49:00,1037
3964,SW,ATL,DFW,2023-09-14 06:00:00,2023-09-14 07:05:00,2023-09-14 13:00:00,2023-09-14 14:25:00,1648
5519,SW,SEA,LAX,2023-04-22 17:00:00,2023-04-22 18:50:00,2023-04-23 03:00:00,2023-04-23 03:41:00,4288
8511,UA,ORD,BOS,2023-09-06 11:00:00,2023-09-06 11:36:00,2023-09-06 13:00:00,2023-09-06 13:11:00,3875
7026,BA,ATL,BOS,2023-12-03 08:00:00,2023-12-03 09:32:00,2023-12-03 18:00:00,2023-12-03 19:03:00,3054
4880,LH,MIA,ORD,2023-02-28 13:00:00,2023-02-28 14:32:00,2023-02-28 17:00:00,2023-02-28 18:57:00,2050
9439,EK,SFO,MIA,2023-09-14 16:00:00,2023-09-14 17:42:00,2023-09-15 02:00:00,2023-09-15 01:53:00,2683
8835,QF,SEA,JFK,2023-07-16 23:00:00,2023-07-16 23:44:00,2023-07-17 14:00:00,2023-07-17 15:15:00,2596
6517,LH,LAX,DFW,2023-02-19 20:00:00,2023-02-19 20:09:00,2023-02-20 03:00:00,2023-02-20 04:14:00,3114
5303,EK,SEA,JFK,2023-12-18 06:00:00,2023-12-18 07:03:00,2023-12-18 09:00:00,2023-12-18 10:34:00,3277
6216,SQ,DEN,ATL,2023-08-28 01:00:00,2023-08-28 01:16:00,2023-08-28 15:00:00,2023-08-28 16:08:00,3604
7986,BA,SEA,MIA,2023-11-30 18:00:00,2023-11-30 18:20:00,2023-12-01 09:00:00,2023-12-01 10:11:00,2701
3244,UA,LAX,MIA,2023-05-04 02:00:00,2023-05-04 02:13:00,2023-05-04 16:00:00,2023-05-04 17:16:00,2515
5111,AF,JFK,BOS,2023-01-17 09:00:00,2023-01-17 08:54:00,2023-01-17 14:00:00,2023-01-17 15:32:00,520
6033,SW,ATL,SEA,2023-02-21 02:00:00,2023-02-21 02:45:00,2023-02-21 09:00:00,2023-02-21 08:32:00,4718
2670,AA,SEA,JFK,2023-11-28 20:00:00,2023-11-28 21:04:00,2023-11-29 09:00:00,2023-11-29 09:18:00,1073
2991,QF,ATL,MIA,2023-05-31 03:00:00,2023-05-31 04:20:00,2023-05-31 18:00:00,2023-05-31 19:03:00,2270
4709,UA,ATL,LAX,2023-06-23 05:00:00,2023-06-23 06:01:00,2023-06-23 14:00:00,2023-06-23 13:53:00,1666
1386,SQ,ATL,DFW,2023-01-30 12:00:00,2023-01-30 12:52:00,2023-01-30 17:00:00,2023-01-30 17:46:00,823
1719,UA,ATL,ORD,2023-01-16 19:00:00,2023-01-16 20:20:00,2023-01-16 22:00:00,2023-01-16 22:47:00,2173
4311,EK,ATL,JFK,2023-07-16 09:00:00,2023-07-16 10:59:00,2023-07-16 11:00:00,2023-07-16 12:36:00,2814
1153,AA,DFW,MIA,2023-07-21 15:00:00,2023-07-21 15:18:00,2023-07-22 00:00:00,2023-07-22 00:16:00,3313
3905,UA,DEN,SEA,2023-02-14 15:00:00,2023-02-14 16:22:00,2023-02-15 02:00:00,2023-02-15 02:36:00,2660
6462,AF,SEA,MIA,2023-03-16 15:00:00,2023-03-16 16:27:00,2023-03-17 02:00:00,2023-03-17 03:13:00,2456
9303,DL,DFW,DEN,2023-09-14 20:00:00,2023-09-14 21:41:00,2023-09-15 07:00:00,2023-09-15 07:17:00,4928
9473,SQ,DEN,JFK,2023-08-01 08:00:00,2023-08-01 07:40:00,2023-08-01 12:00:00,2023-08-01 11:31:00,910
7189,SQ,ORD,ATL,2023-08-24 01:00:00,2023-08-24 02:47:00,2023-08-24 14:00:00,2023-08-24 15:22:00,4187
4377,AA,JFK,MIA,2023-05-29 00:00:00,2023-05-29 01:32:00,2023-05-29 11:00:00,2023-05-29 12:03:00,4853
1671,SQ,DFW,LAX,2023-11-24 17:00:00,2023-11-24 18:18:00,2023-11-24 21:00:00,2023-11-24 22:07:00,4776
2419,EK,JFK,LAX,2023-04-18 15:00:00,2023-04-18 16:50:00,2023-04-19 04:00:00,2023-04-19 04:15:00,3794
6392,DL,JFK,SEA,2023-08-29 08:00:00,2023-08-29 08:06:00,2023-08-29 18:00:00,2023-08-29 17:48:00,4617
